Domicile,2017/18,2018/19,2019/20,2020/21,2021/22,First year marker,Level of study,Mode of study,Country of HE provider
Northern Ireland,160.0,150.0,115.0,120.0,185.0,First year,First degree,Full-time,Wales
Northern Ireland,55.0,65.0,75.0,85.0,65.0,First year,First degree,Part-time,England
Northern Ireland,1685.0,1810.0,1865.0,1810.0,1890.0,First year,First degree,Part-time,Northern Ireland
Northern Ireland,5.0,5.0,65.0,35.0,30.0,First year,First degree,Part-time,Scotland
Northern Ireland,0.0,0.0,0.0,0.0,0.0,First year,First degree,Part-time,Wales
Northern Ireland,6675.0,6790.0,6645.0,6375.0,6025.0,Other years,First degree,Full-time,England
Northern Ireland,19615.0,19460.0,18890.0,19725.0,19860.0,Other years,First degree,Full-time,Northern Ireland
Northern Ireland,2605.0,2590.0,2525.0,2375.0,2265.0,Other years,First degree,Full-time,Scotland
Northern Ireland,350.0,335.0,340.0,285.0,250.0,Other years,First degree,Full-time,Wales
Northern Ireland,190.0,215.0,235.0,175.0,290.0,Other years,First degree,Part-time,England
Northern Ireland,3510.0,4000.0,4160.0,4410.0,4425.0,Other years,First degree,Part-time,Northern Ireland
Northern Ireland,40.0,30.0,35.0,45.0,50.0,Other years,First degree,Part-time,Scotland
Northern Ireland,5.0,5.0,5.0,0.0,0.0,Other years,First degree,Part-time,Wales
Northern Ireland,10215.0,10215.0,9625.0,9445.0,9435.0,All,First degree,Full-time,England
Northern Ireland,28345.0,27985.0,27765.0,29950.0,29530.0,All,First degree,Full-time,Northern Ireland
Northern Ireland,3585.0,3460.0,3330.0,3120.0,3020.0,All,First degree,Full-time,Scotland
Northern Ireland,510.0,485.0,455.0,405.0,435.0,All,First degree,Full-time,Wales
Northern Ireland,245.0,280.0,310.0,260.0,355.0,All,First degree,Part-time,England
Northern Ireland,5195.0,5815.0,6025.0,6225.0,6315.0,All,First degree,Part-time,Northern Ireland
Northern Ireland,45.0,30.0,100.0,80.0,80.0,All,First degree,Part-time,Scotland
Northern Ireland,5.0,5.0,5.0,0.0,0.0,All,First degree,Part-time,Wales
Northern Ireland,10455.0,10495.0,9935.0,9710.0,9795.0,All,First degree,All,England
Northern Ireland,33540.0,33800.0,33790.0,36175.0,35850.0,All,First degree,All,Northern Ireland
Northern Ireland,3635.0,3490.0,3430.0,3205.0,3100.0,All,First degree,All,Scotland
Northern Ireland,515.0,495.0,460.0,405.0,435.0,All,First degree,All,Wales
Northern Ireland,3590.0,3490.0,3055.0,3155.0,3475.0,First year,First degree,All,England
Northern Ireland,10415.0,10340.0,10740.0,12035.0,11565.0,First year,First degree,All,Northern Ireland
Northern Ireland,985.0,870.0,875.0,780.0,780.0,First year,First degree,All,Scotland
Northern Ireland,160.0,155.0,115.0,120.0,185.0,First year,First degree,All,Wales
Northern Ireland,6865.0,7005.0,6885.0,6550.0,6315.0,Other years,First degree,All,England
Northern Ireland,23125.0,23460.0,23050.0,24140.0,24285.0,Other years,First degree,All,Northern Ireland
Northern Ireland,2650.0,2620.0,2560.0,2420.0,2315.0,Other years,First degree,All,Scotland
Northern Ireland,355.0,340.0,340.0,285.0,250.0,Other years,First degree,All,Wales
Northern Ireland,48150.0,48275.0,47615.0,49490.0,49175.0,All,First degree,All,All
Northern Ireland,42660.0,42145.0,41175.0,42925.0,42420.0,All,First degree,Full-time,All
Northern Ireland,5490.0,6130.0,6445.0,6570.0,6755.0,All,First degree,Part-time,All
Northern Ireland,15155.0,14850.0,14780.0,16095.0,16005.0,First year,First degree,All,All
Northern Ireland,13410.0,12970.0,12775.0,14165.0,14015.0,First year,First degree,Full-time,All
Northern Ireland,1745.0,1880.0,2005.0,1930.0,1985.0,First year,First degree,Part-time,All
Northern Ireland,32995.0,33425.0,32835.0,33395.0,33170.0,Other years,First degree,All,All
Northern Ireland,29250.0,29175.0,28400.0,28760.0,28400.0,Other years,First degree,Full-time,All
Northern Ireland,3745.0,4250.0,4435.0,4635.0,4770.0,Other years,First degree,Part-time,All
Northern Ireland,70.0,60.0,45.0,40.0,40.0,First year,Other undergraduate,Full-time,England
Northern Ireland,190.0,215.0,25.0,0.0,25.0,First year,Other undergraduate,Full-time,Northern Ireland
Northern Ireland,5.0,10.0,10.0,10.0,15.0,First year,Other undergraduate,Full-time,Scotland
Northern Ireland,0.0,0.0,5.0,5.0,0.0,First year,Other undergraduate,Full-time,Wales
Northern Ireland,180.0,165.0,140.0,180.0,175.0,First year,Other undergraduate,Part-time,England
Northern Ireland,3835.0,3585.0,3445.0,1755.0,2875.0,First year,Other undergraduate,Part-time,Northern Ireland
Northern Ireland,45.0,55.0,35.0,35.0,35.0,First year,Other undergraduate,Part-time,Scotland
Northern Ireland,5.0,0.0,5.0,10.0,10.0,First year,Other undergraduate,Part-time,Wales
Northern Ireland,50.0,40.0,40.0,30.0,15.0,Other years,Other undergraduate,Full-time,England
Northern Ireland,170.0,195.0,30.0,5.0,15.0,Other years,Other undergraduate,Full-time,Northern Ireland
Northern Ireland,5.0,5.0,5.0,5.0,5.0,Other years,Other undergraduate,Full-time,Scotland
Northern Ireland,5.0,0.0,0.0,0.0,0.0,Other years,Other undergraduate,Full-time,Wales
Northern Ireland,75.0,50.0,35.0,50.0,50.0,Other years,Other undergraduate,Part-time,England
Northern Ireland,445.0,415.0,280.0,415.0,400.0,Other years,Other undergraduate,Part-time,Northern Ireland
Northern Ireland,20.0,30.0,10.0,5.0,5.0,Other years,Other undergraduate,Part-time,Scotland
Northern Ireland,5.0,5.0,5.0,0.0,0.0,Other years,Other undergraduate,Part-time,Wales
Northern Ireland,120.0,100.0,85.0,70.0,55.0,All,Other undergraduate,Full-time,England
Northern Ireland,360.0,410.0,50.0,10.0,40.0,All,Other undergraduate,Full-time,Northern Ireland
Northern Ireland,10.0,15.0,15.0,15.0,20.0,All,Other undergraduate,Full-time,Scotland
Northern Ireland,5.0,0.0,5.0,5.0,5.0,All,Other undergraduate,Full-time,Wales
Northern Ireland,255.0,215.0,170.0,230.0,225.0,All,Other undergraduate,Part-time,England
Northern Ireland,4285.0,4000.0,3725.0,2170.0,3275.0,All,Other undergraduate,Part-time,Northern Ireland
Northern Ireland,65.0,85.0,45.0,45.0,40.0,All,Other undergraduate,Part-time,Scotland
Northern Ireland,5.0,5.0,5.0,10.0,10.0,All,Other undergraduate,Part-time,Wales
Northern Ireland,375.0,315.0,260.0,300.0,280.0,All,Other undergraduate,All,England
Northern Ireland,4645.0,4410.0,3780.0,2180.0,3315.0,All,Other undergraduate,All,Northern Ireland
Northern Ireland,75.0,100.0,60.0,60.0,60.0,All,Other undergraduate,All,Scotland
Northern Ireland,10.0,5.0,10.0,15.0,15.0,All,Other undergraduate,All,Wales
Northern Ireland,250.0,225.0,185.0,220.0,215.0,First year,Other undergraduate,All,England
Northern Ireland,4025.0,3800.0,3470.0,1755.0,2900.0,First year,Other undergraduate,All,Northern Ireland
Northern Ireland,50.0,70.0,45.0,45.0,50.0,First year,Other undergraduate,All,Scotland
Northern Ireland,5.0,5.0,10.0,10.0,15.0,First year,Other undergraduate,All,Wales
Northern Ireland,125.0,95.0,75.0,80.0,65.0,Other years,Other undergraduate,All,England
Northern Ireland,620.0,610.0,310.0,425.0,415.0,Other years,Other undergraduate,All,Northern Ireland
Northern Ireland,25.0,35.0,15.0,15.0,15.0,Other years,Other undergraduate,All,Scotland
Northern Ireland,5.0,5.0,5.0,5.0,0.0,Other years,Other undergraduate,All,Wales
Northern Ireland,5110.0,4835.0,4110.0,2550.0,3675.0,All,Other undergraduate,All,All
Northern Ireland,500.0,525.0,155.0,95.0,120.0,All,Other undergraduate,Full-time,All
Northern Ireland,4610.0,4305.0,3950.0,2455.0,3555.0,All,Other undergraduate,Part-time,All
Northern Ireland,4335.0,4095.0,3710.0,2030.0,3175.0,First year,Other undergraduate,All,All
Northern Ireland,270.0,285.0,85.0,55.0,80.0,First year,Other undergraduate,Full-time,All
Northern Ireland,4065.0,3810.0,3625.0,1980.0,3095.0,First year,Other undergraduate,Part-time,All
Northern Ireland,775.0,740.0,400.0,520.0,500.0,Other years,Other undergraduate,All,All
Northern Ireland,230.0,245.0,70.0,40.0,40.0,Other years,Other undergraduate,Full-time,All
Northern Ireland,545.0,495.0,330.0,475.0,460.0,Other years,Other undergraduate,Part-time,All
Northern Ireland,53260.0,53110.0,51725.0,52040.0,52850.0,All,All undergraduate,All,All
Northern Ireland,10835.0,10810.0,10195.0,10010.0,10075.0,All,All undergraduate,All,England
Northern Ireland,38185.0,38210.0,37570.0,38350.0,39165.0,All,All undergraduate,All,Northern Ireland
Northern Ireland,3710.0,3590.0,3495.0,3260.0,3160.0,All,All undergraduate,All,Scotland
Northern Ireland,530.0,500.0,470.0,420.0,450.0,All,All undergraduate,All,Wales
Northern Ireland,43155.0,42670.0,41330.0,43020.0,42540.0,All,All undergraduate,Full-time,All
Northern Ireland,10335.0,10310.0,9710.0,9515.0,9495.0,All,All undergraduate,Full-time,England
Northern Ireland,28710.0,28395.0,27815.0,29960.0,29570.0,All,All undergraduate,Full-time,Northern Ireland
Northern Ireland,3600.0,3475.0,3345.0,3135.0,3035.0,All,All undergraduate,Full-time,Scotland
Northern Ireland,515.0,490.0,460.0,405.0,435.0,All,All undergraduate,Full-time,Wales
Northern Ireland,10100.0,10440.0,10395.0,9020.0,10310.0,All,All undergraduate,Part-time,All
Northern Ireland,500.0,495.0,485.0,490.0,580.0,All,All undergraduate,Part-time,England
Northern Ireland,9480.0,9810.0,9750.0,8395.0,9595.0,All,All undergraduate,Part-time,Northern Ireland
Northern Ireland,110.0,115.0,150.0,125.0,120.0,All,All undergraduate,Part-time,Scotland
Northern Ireland,10.0,15.0,10.0,10.0,15.0,All,All undergraduate,Part-time,Wales
Northern Ireland,19490.0,18945.0,18490.0,18125.0,19180.0,First year,All undergraduate,All,All
Northern Ireland,3840.0,3710.0,3240.0,3375.0,3690.0,First year,All undergraduate,All,England
Northern Ireland,14445.0,14140.0,14210.0,13790.0,14465.0,First year,All undergraduate,All,Northern Ireland
Northern Ireland,1035.0,940.0,920.0,825.0,830.0,First year,All undergraduate,All,Scotland
Northern Ireland,165.0,155.0,125.0,130.0,195.0,First year,All undergraduate,All,Wales
Northern Ireland,13680.0,13255.0,12860.0,14215.0,14095.0,First year,All undergraduate,Full-time,All
Northern Ireland,3605.0,3480.0,3025.0,3110.0,3450.0,First year,All undergraduate,Full-time,England
Northern Ireland,8920.0,8740.0,8900.0,10225.0,9695.0,First year,All undergraduate,Full-time,Northern Ireland
Northern Ireland,985.0,880.0,815.0,755.0,765.0,First year,All undergraduate,Full-time,Scotland
Northern Ireland,160.0,150.0,120.0,125.0,185.0,First year,All undergraduate,Full-time,Wales
Northern Ireland,5810.0,5690.0,5630.0,3910.0,5085.0,First year,All undergraduate,Part-time,All
Northern Ireland,235.0,230.0,215.0,265.0,240.0,First year,All undergraduate,Part-time,England
Northern Ireland,5520.0,5395.0,5310.0,3565.0,4770.0,First year,All undergraduate,Part-time,Northern Ireland
Northern Ireland,50.0,60.0,100.0,70.0,65.0,First year,All undergraduate,Part-time,Scotland
Northern Ireland,5.0,5.0,5.0,10.0,10.0,First year,All undergraduate,Part-time,Wales
Northern Ireland,33770.0,34165.0,33235.0,33915.0,33670.0,Other years,All undergraduate,All,All
Northern Ireland,6995.0,7100.0,6955.0,6630.0,6385.0,Other years,All undergraduate,All,England
Northern Ireland,23740.0,24070.0,23360.0,24560.0,24700.0,Other years,All undergraduate,All,Northern Ireland
Northern Ireland,2675.0,2655.0,2575.0,2435.0,2330.0,Other years,All undergraduate,All,Scotland
Northern Ireland,360.0,345.0,345.0,290.0,255.0,Other years,All undergraduate,All,Wales
Northern Ireland,29480.0,29420.0,28470.0,28800.0,28440.0,Other years,All undergraduate,Full-time,All
Northern Ireland,6725.0,6830.0,6685.0,6405.0,6040.0,Other years,All undergraduate,Full-time,England
Northern Ireland,19785.0,19655.0,18915.0,19730.0,19875.0,Other years,All undergraduate,Full-time,Northern Ireland
Northern Ireland,2610.0,2595.0,2525.0,2380.0,2270.0,Other years,All undergraduate,Full-time,Scotland
Northern Ireland,355.0,335.0,340.0,285.0,250.0,Other years,All undergraduate,Full-time,Wales
Northern Ireland,4290.0,4750.0,4765.0,5115.0,5225.0,Other years,All undergraduate,Part-time,All
Northern Ireland,265.0,270.0,270.0,225.0,340.0,Other years,All undergraduate,Part-time,England
Northern Ireland,3955.0,4415.0,4445.0,4830.0,4825.0,Other years,All undergraduate,Part-time,Northern Ireland
Northern Ireland,60.0,55.0,45.0,55.0,60.0,Other years,All undergraduate,Part-time,Scotland
Northern Ireland,5.0,10.0,5.0,5.0,0.0,Other years,All undergraduate,Part-time,Wales
Other UK,4485.0,4500.0,4445.0,4495.0,4640.0,All,All,All,All
Other UK,4025.0,4050.0,4000.0,4020.0,4145.0,All,All,All,England
Other UK,30.0,30.0,25.0,30.0,25.0,All,All,All,Northern Ireland
Other UK,250.0,245.0,245.0,250.0,290.0,All,All,All,Scotland
Other UK,180.0,180.0,175.0,195.0,185.0,All,All,All,Wales
Other UK,3850.0,3875.0,3810.0,3815.0,3895.0,All,All,Full-time,All
Other UK,3510.0,3525.0,3460.0,3475.0,3545.0,All,All,Full-time,England
Other UK,25.0,25.0,25.0,30.0,20.0,All,All,Full-time,Northern Ireland
Other UK,155.0,165.0,160.0,155.0,180.0,All,All,Full-time,Scotland
Other UK,155.0,155.0,160.0,155.0,155.0,All,All,Full-time,Wales
Other UK,635.0,625.0,635.0,680.0,745.0,All,All,Part-time,All
Other UK,515.0,520.0,540.0,545.0,600.0,All,All,Part-time,England
Other UK,5.0,5.0,0.0,0.0,5.0,All,All,Part-time,Northern Ireland
Other UK,95.0,80.0,85.0,95.0,110.0,All,All,Part-time,Scotland
Other UK,20.0,20.0,15.0,40.0,30.0,All,All,Part-time,Wales
Other UK,1840.0,1815.0,1850.0,1705.0,1900.0,First year,All,All,All
Other UK,1660.0,1650.0,1690.0,1500.0,1680.0,First year,All,All,England
Other UK,15.0,10.0,10.0,10.0,5.0,First year,All,All,Northern Ireland
Other UK,100.0,85.0,85.0,105.0,140.0,First year,All,All,Scotland
Other UK,60.0,70.0,65.0,90.0,80.0,First year,All,All,Wales
Other UK,1570.0,1505.0,1520.0,1385.0,1525.0,First year,All,Full-time,All
Other UK,1450.0,1390.0,1410.0,1270.0,1395.0,First year,All,Full-time,England
Other UK,15.0,5.0,10.0,10.0,0.0,First year,All,Full-time,Northern Ireland
Other UK,50.0,55.0,45.0,50.0,70.0,First year,All,Full-time,Scotland
Other UK,55.0,60.0,55.0,50.0,60.0,First year,All,Full-time,Wales
Other UK,270.0,310.0,330.0,320.0,375.0,First year,All,Part-time,All
Other UK,210.0,265.0,280.0,230.0,285.0,First year,All,Part-time,England
Other UK,5.0,5.0,0.0,0.0,0.0,First year,All,Part-time,Northern Ireland
Other UK,50.0,30.0,40.0,55.0,70.0,First year,All,Part-time,Scotland
Other UK,10.0,10.0,5.0,35.0,20.0,First year,All,Part-time,Wales
Other UK,2645.0,2690.0,2595.0,2790.0,2740.0,Other years,All,All,All
Other UK,2365.0,2395.0,2305.0,2520.0,2470.0,Other years,All,All,England
Other UK,15.0,20.0,15.0,20.0,20.0,Other years,All,All,Northern Ireland
Other UK,150.0,160.0,160.0,145.0,150.0,Other years,All,All,Scotland
Other UK,115.0,110.0,110.0,110.0,100.0,Other years,All,All,Wales
Other UK,2280.0,2370.0,2290.0,2435.0,2370.0,Other years,All,Full-time,All
Other UK,2060.0,2140.0,2050.0,2205.0,2150.0,Other years,All,Full-time,England
Other UK,15.0,20.0,15.0,15.0,15.0,Other years,All,Full-time,Northern Ireland
Other UK,105.0,110.0,120.0,105.0,110.0,Other years,All,Full-time,Scotland
Other UK,105.0,100.0,105.0,105.0,90.0,Other years,All,Full-time,Wales
Other UK,365.0,320.0,305.0,360.0,370.0,Other years,All,Part-time,All
Other UK,305.0,255.0,255.0,315.0,320.0,Other years,All,Part-time,England
Other UK,0.0,0.0,0.0,0.0,0.0,Other years,All,Part-time,Northern Ireland
Other UK,45.0,50.0,40.0,40.0,40.0,Other years,All,Part-time,Scotland
Other UK,15.0,10.0,5.0,5.0,10.0,Other years,All,Part-time,Wales
Other UK,25.0,20.0,30.0,25.0,35.0,First year,Postgraduate (research),Full-time,England
Other UK,5.0,5.0,0.0,0.0,0.0,First year,Postgraduate (research),Full-time,Scotland
Other UK,0.0,0.0,0.0,0.0,5.0,First year,Postgraduate (research),Full-time,Wales
Other UK,5.0,5.0,5.0,10.0,5.0,First year,Postgraduate (research),Part-time,England
Other UK,0.0,0.0,0.0,0.0,0.0,First year,Postgraduate (research),Part-time,Scotland
Other UK,0.0,0.0,0.0,0.0,0.0,First year,Postgraduate (research),Part-time,Wales
Other UK,60.0,60.0,50.0,55.0,55.0,Other years,Postgraduate (research),Full-time,England
Other UK,0.0,0.0,0.0,0.0,0.0,Other years,Postgraduate (research),Full-time,Northern Ireland
Other UK,5.0,5.0,5.0,5.0,0.0,Other years,Postgraduate (research),Full-time,Scotland
Other UK,5.0,5.0,0.0,0.0,0.0,Other years,Postgraduate (research),Full-time,Wales
Other UK,40.0,30.0,25.0,20.0,20.0,Other years,Postgraduate (research),Part-time,England
Other UK,5.0,5.0,5.0,5.0,5.0,Other years,Postgraduate (research),Part-time,Scotland
Other UK,0.0,0.0,0.0,0.0,0.0,Other years,Postgraduate (research),Part-time,Wales
Other UK,85.0,80.0,80.0,80.0,90.0,All,Postgraduate (research),Full-time,England
Other UK,0.0,0.0,0.0,0.0,0.0,All,Postgraduate (research),Full-time,Northern Ireland
Other UK,10.0,10.0,5.0,5.0,5.0,All,Postgraduate (research),Full-time,Scotland
Other UK,5.0,5.0,5.0,0.0,5.0,All,Postgraduate (research),Full-time,Wales
Other UK,40.0,35.0,30.0,30.0,25.0,All,Postgraduate (research),Part-time,England
Other UK,5.0,5.0,5.0,5.0,10.0,All,Postgraduate (research),Part-time,Scotland
Other UK,0.0,0.0,0.0,0.0,0.0,All,Postgraduate (research),Part-time,Wales
Other UK,130.0,110.0,110.0,110.0,115.0,All,Postgraduate (research),All,England
Other UK,0.0,0.0,0.0,0.0,0.0,All,Postgraduate (research),All,Northern Ireland
Other UK,15.0,15.0,10.0,10.0,10.0,All,Postgraduate (research),All,Scotland
Other UK,5.0,5.0,5.0,5.0,5.0,All,Postgraduate (research),All,Wales
Other UK,30.0,25.0,40.0,30.0,40.0,First year,Postgraduate (research),All,England
Other UK,5.0,5.0,0.0,5.0,5.0,First year,Postgraduate (research),All,Scotland
Other UK,0.0,0.0,0.0,0.0,5.0,First year,Postgraduate (research),All,Wales
Other UK,100.0,90.0,70.0,80.0,75.0,Other years,Postgraduate (research),All,England
Other UK,0.0,0.0,0.0,0.0,0.0,Other years,Postgraduate (research),All,Northern Ireland
Other UK,10.0,10.0,10.0,5.0,10.0,Other years,Postgraduate (research),All,Scotland
Other UK,5.0,5.0,0.0,0.0,0.0,Other years,Postgraduate (research),All,Wales
Other UK,145.0,135.0,125.0,120.0,130.0,All,Postgraduate (research),All,All
Other UK,100.0,90.0,90.0,85.0,100.0,All,Postgraduate (research),Full-time,All
Other UK,50.0,40.0,35.0,35.0,35.0,All,Postgraduate (research),Part-time,All
Other UK,35.0,30.0,45.0,35.0,45.0,First year,Postgraduate (research),All,All
Other UK,30.0,25.0,35.0,25.0,40.0,First year,Postgraduate (research),Full-time,All
Other UK,5.0,5.0,10.0,10.0,5.0,First year,Postgraduate (research),Part-time,All
Other UK,110.0,105.0,85.0,85.0,85.0,Other years,Postgraduate (research),All,All
Other UK,65.0,70.0,55.0,60.0,55.0,Other years,Postgraduate (research),Full-time,All
Other UK,45.0,35.0,30.0,25.0,30.0,Other years,Postgraduate (research),Part-time,All
Other UK,205.0,195.0,225.0,245.0,270.0,First year,Postgraduate (taught),Full-time,England
Other UK,0.0,0.0,0.0,5.0,0.0,First year,Postgraduate (taught),Full-time,Northern Ireland
Other UK,10.0,10.0,10.0,15.0,20.0,First year,Postgraduate (taught),Full-time,Scotland
Other UK,5.0,10.0,10.0,10.0,10.0,First year,Postgraduate (taught),Full-time,Wales
Other UK,140.0,170.0,185.0,140.0,185.0,First year,Postgraduate (taught),Part-time,England
Other UK,0.0,5.0,0.0,0.0,0.0,First year,Postgraduate (taught),Part-time,Northern Ireland
Other UK,15.0,10.0,20.0,20.0,20.0,First year,Postgraduate (taught),Part-time,Scotland
Other UK,5.0,5.0,5.0,10.0,10.0,First year,Postgraduate (taught),Part-time,Wales
